release_date,price,developer
2014-09-04,2.99,Hyper Hippo Games
2004-06-08,9.99,United Independent Entertainment GmbH
2014-09-05,9.99,Lexis Numérique
2014-08-27,4.99,Force Of Habit
2014-08-27,2.99,"KOEI TECMO GAMES CO., LTD."
Aug 2014,24.99,"KOEI TECMO GAMES CO., LTD."
2014-08-27,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-27,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-27,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-27,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-27,2.99,"KOEI TECMO GAMES CO., LTD."
2009-09-09,7.99,WildTangent
2014-08-27,13.99,Team Reptile
2014-08-21,2.99,The Men Who Wear Many Hats
2014-02-25,9.99,Artifex Mundi
2014-08-21,19.99,Dovetail Games
2013-03-13,Free,"Relic Entertainment,The Great War 1918 Development Team"
2014-08-21,9.99,Zojoi
2014-08-22,9.99,Interbellum team
2014-08-22,Free To Play,Psychic Software
2015-08-12,14.99,Timbre Interactive
2014-08-18,4.99,Haruneko Entertainment
2014-07-01,0.99,David OReilly
2014-08-18,4.99,"Arcen Games, LLC"
2014-08-18,6.99,SFB Games
2012-12-11,14.99,dtp Entertainment
2014-08-18,189.96,Spearhead Games
2014-08-18,29.99,Spearhead Games
2014-08-18,49.99,Spearhead Games
2014-08-11,3.99,Capcom
2014-08-11,Free,Flump Studios
2014-08-18,9.99,Spearhead Games
2014-08-11,3.99,Capcom
2014-08-11,3.99,Capcom
2014-08-01,3.99,SuckerFree Games
2014-08-11,3.99,Capcom
2014-08-11,3.99,Capcom
2014-08-12,9.99,Games Hut
2014-08-12,2.99,Ubisoft - San Francisco
2014-08-12,14.99,Piranha Bytes
2014-08-12,2.99,Ubisoft - San Francisco
2014-08-12,2.99,Ubisoft - San Francisco
2014-08-12,7.99,Ubisoft - San Francisco
2014-08-12,7.99,N3V Games
2014-08-19,4.99,"RedLynx, in collaboration with Ubisoft Shanghai, Ubisoft Kiev"
2014-08-19,6.99,Vexel Games
2014-08-19,2.99,Ubisoft - San Francisco
2014-08-19,49.99,Eagle Dynamics SA
2014-08-19,2.99,Ubisoft - San Francisco
2014-08-19,2.99,Ubisoft - San Francisco
2014-08-18,4.99,Scott Cawthon
2014-08-19,7.99,Ubisoft - San Francisco
2014-08-19,5.99,"Ludeme Games,Sirlin Games"
2014-08-19,12.99,1C-SoftClub
2014-08-19,14.99,N3V Games
2014-08-20,5.99,"SmiteWorks USA, LLC"
2014-08-20,9.99,Warlock Arts
2014-08-20,14.99,Biart Company LLC
2014-08-20,4.99,"KOEI TECMO GAMES CO., LTD."
2014-08-20,17.99,"KOEI TECMO GAMES CO., LTD."
2014-08-20,4.99,"KOEI TECMO GAMES CO., LTD."
2014-08-20,17.99,"KOEI TECMO GAMES CO., LTD."
2014-08-12,14.99,N3V Games
2014-08-12,19.99,"MR-Software GbR,Rolf Westphalen"
2014-08-13,Free To Play,Cosmic Cow LLC
2014-08-13,Free To Play,Vagabond Dog
2014-08-13,9.99,Dark Vale Games
2014-08-14,2.99,Creative Assembly
2014-08-14,4.99,SCS Software
2014-08-11,9.99,Pentavera
2014-06-20,9.99,Noble Empire Corp.
2014-08-11,4.99,"Sunstone Games, LLC."
2014-08-11,3.99,Capcom
2014-08-11,3.99,Capcom
2014-08-11,3.99,Capcom
2014-08-11,3.99,Capcom
2009-07-07,9.99,Winter Wolves
2014-08-06,6.99,"SmiteWorks USA, LLC"
2014-08-06,4.99,"SmiteWorks USA, LLC"
2014-08-06,4.99,"SmiteWorks USA, LLC"
2014-08-06,7.99,SMG Studio
2014-08-06,5.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,7.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,9.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,7.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,2.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,4.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,4.99,"KOEI TECMO GAMES CO., LTD."
2014-08-06,12.99,"KOEI TECMO GAMES CO., LTD."
2014-08-07,29.99,Capcom
2014-08-07,19.99,Dovetail Games
2014-08-07,6.99,Cateia Games
2011-03-01,9.99,"Polynetix Studio,WIWD Development"
2014-08-07,Free To Play,Ganz
2014-08-07,14.99,Winged Pixel Inc.
2014-08-07,19.99,Brilliant Skies Ltd.
2014-08-05,11.99,Ubisoft - San Francisco
2014-08-05,4.99,"Castle Pixel, LLC."
2007-11-07,9.99,Polynetix Studio
2009-12-11,9.99,TML-Studios
2014-08-06,Free To Play,Katauri
2014-08-06,5.99,Bedtime Digital Games
2014-08-06,Free To Play,DR Studios
2014-08-06,2.99,"QUICKTEQUILA,Calum Bowen"
2011-11-23,14.99,Winter Wolves
2014-07-01,5.99,Phoenix Online Studios
2014-07-31,5.99,Phoenix Online Studios
2014-07-31,9.99,Katauri
2014-07-31,24.99,Katauri
2014-07-31,9.99,VooFoo Studios
2014-07-31,19.99,RailSimulator.com
2014-07-31,0.99,Keen Games
2014-07-31,2.99,Keen Games
2014-07-31,4.99,Keen Games
2014-07-31,9.99,"QUByte Interactive,Commotion Games Pty Ltd"
2014-08-01,Free To Play,Dead Shark Triplepunch
2014-08-01,3.99,Rebellion
2014-08-01,1.99,The Working Parts
2014-08-01,4.99,Minicore Studios
2014-08-01,19.99,TAD Productions AB
2014-08-01,15.0,Ice Water Games
2014-08-01,12.99,TickTock Games
2014-08-04,Free To Play,Masthead Studios Ltd
2014-07-29,2.99,Ubisoft - San Francisco
2014-07-29,2.99,Ubisoft - San Francisco
2014-08-02,9.99,Rake in Grass
2014-07-29,2.99,Ubisoft - San Francisco
2014-07-29,19.99,"SmiteWorks USA, LLC"
2014-07-29,4.99,Stegersaurus Software Inc.
2014-07-29,9.99,"RSUPPORT Co., LTD."
2014-07-29,7.99,Ubisoft - San Francisco
2014-07-30,19.99,Actalogic
2014-07-30,14.99,777 Studios
2014-07-30,8.99,Screwy Lightbulb
2014-07-30,69.99,Clickteam
2014-07-30,4.99,"Screwy Lightbulb,Abstraction"
2014-07-30,9.99,Brace Yourself Games
2014-07-30,6.99,Codemasters Digital
2014-07-30,9.99,Leadwerks Software
2014-07-31,7.99,Mouldy Toof Studios
2014-07-31,19.99,UIG International GmbH
2015-04-23,9.99,Vitali Kirpu
2014-07-31,19.99,"SmiteWorks USA, LLC"
2014-07-31,1.99,Infinity Ward
2014-07-31,5.99,QUICKTEQUILA
2014-07-31,1.99,Infinity Ward
2014-07-31,1.99,Infinity Ward
2014-07-31,1.99,Infinity Ward
2014-07-31,1.99,Infinity Ward
2014-07-31,3.99,Infinity Ward
2014-07-31,1.99,Infinity Ward
2014-07-31,1.99,Infinity Ward
2014-07-31,3.99,Infinity Ward
2014-07-31,1.99,Infinity Ward
2014-07-23,3.99,Relic Entertainment
2014-07-23,6.99,Pyrodactyl
2014-07-23,14.99,Pyrodactyl
2014-07-23,6.99,Pyrodactyl
2007-04-13,124.99,Ohm Force
2014-07-23,4.99,Apparition Games
2014-07-24,29.99,XYZ Visuals
2014-07-24,4.99,Retro Army Limited
2014-07-24,3.99,Haemimont Games
2014-07-24,14.99,Idea Factory
2006-04-13,4.99,Targem Games
2014-07-24,9.99,Deconstructeam
2014-07-24,11.99,Rampant Games
2014-07-24,1.99,Nomad Games
2014-07-24,19.99,Dovetail Games
2014-07-24,14.99,Graviteam
2014-07-24,1.99,Dan Walters
2014-07-25,12.99,@unepic_fran
2014-01-03,6.99,Shaman Games Studio
2014-07-25,12.99,Eversim
2014-07-25,Free To Play,Creability
2014-07-25,14.99,Touz
2014-07-25,0.99,JForce Games
2013-10-17,18.99,Winter Wolves
1988-12-23,5.99,"The Software Farm,Sunlight Games,Sierra Entertainment"
2014-06-04,49.99,"Trion Worlds, Inc."
2014-07-25,19.99,Wolverine Studios
2014-07-22,12.99,"Roll7,General Arcade"
2014-06-04,19.99,"Trion Worlds, Inc."
2014-07-22,12.99,Robotality
2012-08-01,4.99,Alfred Lam
2014-07-22,2.99,Ubisoft - San Francisco
2014-07-22,2.99,Ubisoft - San Francisco
2014-07-22,2.99,Ubisoft - San Francisco
2014-07-22,2.99,Ubisoft - San Francisco
2014-07-22,11.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-07-16,4.99,Stainless games
2014-07-16,4.99,Stainless Games
2014-07-16,4.99,Stainless Games
2013-04-18,14.99,Gunnar Games
2014-07-17,0.99,Section Studios
2014-07-17,19.99,Dovetail Games
2014-07-17,19.99,Dovetail Games
2014-07-17,14.99,Extend Studio
2014-07-17,4.99,Colossal Order Ltd.
2014-07-14,4.99,Fixpoint Productions Ltd.
2014-07-14,4.99,CI Games
2014-07-14,2.99,Wales Interactive
1998-07-15,4.99,Monolith Productions
1998-10-31,4.99,Monolith Productions
2014-07-14,12.99,Just A Pixel Ltd.
2014-07-14,4.99,The Fullbright Company
2014-07-14,2.99,BlueEagle Productions
2012-03-15,4.99,initials
2014-07-10,19.99,MeshTools
2014-07-10,19.99,Dovetail Games
2014-07-10,39.99,Johansteam
2014-07-10,9.99,Infamous Quests
2014-07-10,5.99,Aldorlea Games
2014-07-10,14.99,Graviteam
2014-07-10,1.99,exosyphen studios
2013-07-18,9.99,Tap It Games
2014-07-10,1.99,RealAxis Software
2014-07-10,9.99,Cranberry Production
2013-08-01,2.99,Tlön Studios
2014-07-10,4.99,Idea Factory
2014-07-10,3.99,Room 8 Studio
2013-08-01,1.99,Tlön Studios
2014-07-11,9.99,Ionising Software
2014-07-11,4.99,Hexage
2014-07-11,4.99,Teyon
2014-07-11,0.99,Choice of Games
2014-07-11,3.99,Choice of Games
2014-07-11,0.99,Choice of Games
2011-08-08,4.99,Dream Up
2007-12-19,4.99,Team 6 Studios
2014-07-15,4.99,ACE Team
2014-07-15,2.99,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-07-15,14.99,ACE Team
2014-07-15,19.99,Deep Silver Volition
2014-07-15,2.99,Ubisoft - San Francisco
2014-07-15,6.99,Icarus Games
2014-07-15,2.99,Ubisoft - San Francisco
2014-07-15,2.99,Ubisoft - San Francisco
2014-07-15,2.99,Ubisoft - San Francisco
2014-07-15,9.99,Ubisoft - San Francisco
2014-07-15,6.99,"Moonshark, Inc."
2014-07-15,4.99,Aperture Tag Team
2014-07-15,9.99,Kerberos Productions Inc.
2014-07-15,9.99,WayForward
2008-12-02,19.99,Autumn Moon
2014-07-15,1.99,SCS Software
2014-07-15,4.99,"SmiteWorks USA, LLC"
2014-07-15,2.99,Hyper Hippo Games
2014-07-09,3.99,ViWo Games
2014-07-09,4.99,Wonderfling
2014-07-09,9.99,Night Light Interactive
2014-07-11,0.99,Choice of Games
2014-07-09,14.99,Super Duper Garrett Cooper
2014-07-09,9.99,Pixelatto
2014-07-09,4.99,Night Light Interactive
2014-07-01,5.99,Orange_Juice
2014-07-09,2.99,Bojan Brbora
2014-07-01,5.99,Orange_Juice
2014-07-01,2.99,Ubisoft - San Francisco
2014-07-01,2.99,Ubisoft - San Francisco
2014-07-01,2.99,Ubisoft - San Francisco
2014-07-01,2.99,Ubisoft - San Francisco
2014-07-01,11.99,Ubisoft - San Francisco
2014-07-01,17.99,Reality Twist GmbH
2014-07-01,2.99,Ubisoft - San Francisco
2014-07-01,2.99,Morgopolis Studios
2014-06-19,4.99,Konsordo
2003-10-17,4.99,"Kritzelkratz 3000,JoWooD"
2014-07-02,9.99,ClockStone
2014-04-04,6.99,Elder Games
2014-07-02,4.99,Reload Game Studio
2004-09-17,6.99,Zombie Studios
2014-07-02,4.99,Vivid Games S.A.
2014-07-02,Free To Play,KOG
2014-07-02,5.99,Tripwire Interactive
2014-07-02,7.99,Tripwire Interactive
2004-06-29,4.99,Best Way
2014-07-03,14.99,Kitfox Games
2014-07-03,19.99,Victory Works
2014-07-03,5.99,"Fancy Bytes, Reactor"
2014-07-03,2.99,"Bat Country Games, LLC"
2013-09-17,39.99,Ageod
2014-07-03,4.99,Legend Studio
2014-07-03,14.99,Infinity Ward
2014-02-06,19.99,Ageod
2014-07-03,19.99,Dovetail Games
2014-07-03,3.99,I Fight Bears
2014-07-04,4.99,DQ Team
2009-01-01,4.99,Dovetail Games
Jul 2014,Free To Play,X-Legend
2014-07-04,9.99,The Mustard Corporation
2014-07-04,4.99,d3t
2014-07-04,6.99,TickTock Games
2014-07-04,4.99,Jugilus
2013-05-14,4.99,TORaIKI
2014-05-01,Free,STUDIO RADI-8
2014-07-07,4.99,Smartly Dressed Games
2014-07-07,4.99,Trickster Face
2014-07-07,4.99,DarkElite
2014-07-07,5.99,Gentleman Squid Studio
2014-07-03,1.99,Infinity Ward
2014-07-03,3.99,Infinity Ward
2001-04-15,3.99,MADia Entertainment
2014-07-03,0.99,SCS Software
2014-07-03,1.99,Tomoaki Sugeno
2014-07-03,6.99,Ubisoft
2014-06-25,14.99,Ubisoft Montpellier
2014-07-03,2.99,Fakt Software
2014-06-26,39.99,Big Ant Studios
2014-06-26,24.99,Yacht Club Games
2014-06-25,6.99,Elder Games
2014-06-26,6.99,Idea Factory
2014-06-26,39.99,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
2014-06-27,29.99,Rebellion
2014-06-27,29.99,Rebellion
2014-06-27,9.99,Rebellion
2014-06-17,11.99,Ubisoft - San Francisco
2014-06-17,2.99,Ubisoft - San Francisco
2014-05-05,12.99,Spicy Tails
2013-09-20,0.99,Choice of Games
2013-09-20,0.99,Choice of Games
2012-07-13,4.99,Choice of Games
2012-07-13,0.99,Choice of Games
2014-06-10,9.99,Noble Empire Corp.
2014-06-11,0.99,SCS Software
2014-06-11,1.99,"Concave Studio,Colorful Media,Emagica"
2014-06-11,13.99,10tons Ltd
2009-12-12,9.99,Winter Wolves
2014-06-12,4.99,Stolen Couch Games
2014-06-12,4.99,Nomad Games
2014-06-12,3.99,Artery Games
2014-06-12,4.99,Ronimo Games
2014-06-12,5.99,Idea Factory
2014-06-12,14.99,White Paper Games
2014-06-12,3.99,Josh Tam Universe
2014-06-12,12.99,Dovetail Games - Trains
2014-06-12,4.99,Twelve Games
1994-10-31,9.99,Access Software
1989-01-01,5.99,Access Software
1998-02-28,9.99,Access Software
1991-01-01,5.99,Access Software
1996-07-31,9.99,Access Software
2014-06-12,14.99,Oovee® Game Studios
2014-06-13,6.99,Idea Factory
2014-06-13,14.99,Passtech Games
2014-06-13,4.99,NeocoreGames
2014-05-22,14.99,NeocoreGames
2014-06-13,4.99,Excalibur
2014-06-12,9.99,Frogdice
2014-06-13,7.99,"SmiteWorks USA, LLC"
2014-06-13,8.99,"SmiteWorks USA, LLC"
2014-06-13,19.99,"SmiteWorks USA, LLC"
2014-06-13,7.99,Bane Games
2014-06-13,1.99,"RVL Games,exosyphen studios"
2014-06-13,9.99,Wastelands Interactive
2014-06-13,19.99,Turnopia
2013-10-22,0.99,Curious Panda Games
2013-06-05,9.99,Hammer Labs
2014-06-16,3.99,Juicy Beast Studio
2014-06-16,14.99,Freedom Factory
2014-06-12,19.99,"SkyBox Labs,Big Huge Games"
2014-06-16,7.99,Different Tuna
2012-10-01,6.99,Droqen
2014-06-12,6.99,"EnV Music,Yazar Media Group LLC"
2003-08-11,1.99,Lesta Studio
2014-06-12,14.99,TML-Studios
2014-06-16,4.99,Curious Panda Games
2014-06-13,7.99,Shorebound Studios
2014-06-13,2.99,Shorebound Studios
2014-06-13,4.99,"Holy Warp,Black Wing Foundation"
2014-06-06,14.99,bumblebee
2014-06-06,4.99,InterAction studios
2014-06-06,9.99,Eclipse Games
2014-06-06,4.99,Puuba
2014-06-06,4.99,"Puuba,Christopher Hoag"
2014-06-06,19.99,"SmiteWorks USA, LLC"
2008-07-18,9.99,Darkling Room
2014-06-06,9.99,Schell Games
2014-06-06,17.99,"SmiteWorks USA, LLC"
2014-06-06,9.99,United Independent Entertainment GmbH
2004-03-29,4.99,MC2
2014-06-06,4.99,SFB Games
2008-10-16,5.99,Winter Wolves
2014-06-06,4.99,30.06 Studios Ltd
2009-06-15,4.99,Wastelands Interactive
2003-08-15,6.99,Humongous Entertainment
1999-01-01,4.99,Humongous Entertainment
1998-12-31,4.99,Humongous Entertainment
2000-12-31,4.99,Humongous Entertainment
2013-03-08,9.99,Silden
2001-06-19,6.99,Humongous Entertainment
2014-06-06,4.99,Colossal Games
2014-06-06,4.99,Ironsun Studios
2014-06-06,9.99,Volition Inc
2014-06-06,9.99,"YOTSUBANE,Adventure Planning Service"
2014-06-06,4.99,"YOTSUBANE,AdventurePlanningService"
2014-06-06,39.99,Slitherine Ltd.
2014-06-06,4.99,Jujubee S.A.
2014-06-07,0.99,Microblast Games
2013-11-14,29.99,Proxy Studios
2014-05-30,9.99,"SmiteWorks USA, LLC"
2014-05-30,7.99,"SmiteWorks USA, LLC"
2014-05-30,4.99,"SmiteWorks USA, LLC"
2014-05-30,9.99,Ian Snyder
2013-01-29,4.99,Silden
2014-05-30,19.99,Edelweiss
2014-05-30,0.99,Giant Box Games
2003-05-08,4.99,Cryo Interactive
2014-05-30,4.99,ProjectorGames
2006-05-24,9.99,Third Wire Productions
2014-05-30,9.99,Binary Takeover
2014-06-03,29.99,Airtight Games
2012-10-28,4.99,Key17 Games
2013-01-11,12.99,Big Head Games
2014-06-03,19.99,Sourena Game Studio
2014-06-03,Free To Play,"Expansive Worlds,Avalanche Studios"
2014-06-03,2.99,Ubisoft - San Francisco
2014-06-03,2.99,Ubisoft - San Francisco
2014-06-03,2.99,Ubisoft - San Francisco
2014-06-03,2.99,Ubisoft - San Francisco
2007-03-22,7.99,SCS Software
2014-06-03,14.99,"Nicalis, Inc."
2014-06-04,Free To Play,"Trion Worlds, Inc."
2014-06-03,2.99,Ubisoft - San Francisco
2014-06-03,3.99,Vector Games
2014-04-02,6.99,Glass Knuckle Games
2013-11-11,5.99,Pavel Bulatov
2014-06-03,11.99,Ubisoft - San Francisco
2011-06-17,4.99,SCS Software
2014-06-04,4.99,Dreamworlds
2014-06-05,19.99,Dovetail Games
2014-05-29,7.99,Creative Assembly
2014-06-05,6.99,Phenomenon Games
2017-11-02,16.99,Krillbite Studio
2014-05-29,1.99,Treyarch
2014-05-29,1.99,Treyarch
2014-05-29,1.99,Treyarch
1999-11-05,6.99,Humongous Entertainment
2003-08-19,6.99,Humongous Entertainment
1998-01-01,6.99,Humongous Entertainment
2014-05-23,14.99,Axis Game Factory
1998-12-31,4.99,Humongous Entertainment
2014-05-29,1.99,Treyarch
2014-05-23,14.99,Sebastien Bini
2014-05-23,1.99,The Working Parts
2014-05-23,59.99,Code Force
2014-05-26,11.99,"Sparpweed,Codeglue"
2014-05-26,5.99,Kettel
2014-05-26,29.99,Ubisoft
2014-05-26,19.99,Ubisoft Montreal
2014-05-27,15.99,Square Enix
2014-05-22,4.99,Magnetic Realms
2014-05-21,2.99,Arkedo
2014-10-31,5.99,InsGames
2014-05-21,4.99,"Vagabond Dog,Laser Destroyer Team"
2014-05-22,19.99,Dovetail Games
2014-05-22,9.99,Nomad Games
2014-05-22,9.99,Sproing
2014-05-22,3.99,Infinity Ward
2014-05-22,1.99,Infinity Ward
2014-05-22,1.99,Infinity Ward
2014-05-22,2.99,Infinity Ward
2014-05-22,2.99,Infinity Ward
2014-05-22,3.99,Infinity Ward
2013-04-18,6.99,Alawar
2014-05-22,1.99,Infinity Ward
2014-05-22,1.99,Infinity Ward
2014-05-22,1.99,Infinity Ward
2014-05-27,7.99,Ubisoft - San Francisco
2014-05-27,2.99,Ubisoft - San Francisco
2014-05-25,4.99,Noble Empire Corp.
2014-05-29,49.99,Noble Empire Corp.
2014-05-26,14.99,Noble Empire Corp.
2014-05-27,1.99,Exato Games Studio
2014-05-27,1.99,Exato Games Studio
2014-05-27,1.99,Exato Games Studio
2014-05-27,4.99,Freegamer
2014-05-28,1.99,Eko Software
2014-05-28,12.99,Gone North Games
2014-05-28,4.99,Smudged Cat Games Ltd
2014-05-28,19.99,Nowhere Studios
2014-05-28,0.99,Genee Network
2014-05-06,3.99,Jonathan Yandel
2014-05-22,1.99,Infinity Ward
2014-05-22,1.99,Infinity Ward
2014-05-22,9.99,Firebase Industries Ltd.
2014-05-22,9.99,"World-Loom,Nitreal"
2014-05-15,4.99,kunst-stoff GmbH
2014-05-19,19.99,Machine Games
2014-05-20,0.99,SCS Software
2014-05-20,34.99,Peoleo Entertainment
2014-05-20,0.99,SCS Software
2014-05-20,14.99,Defrost Games
2014-05-20,14.99,Peoleo Entertainment
2014-05-20,19.99,Supergiant Games
2014-05-20,0.99,SCS Software
2014-05-20,0.99,Peter Moorhead
2014-05-20,2.99,Ubisoft - San Francisco
2014-05-20,2.99,Ubisoft - San Francisco
2014-05-20,2.99,Ubisoft - San Francisco
2014-05-20,11.99,Ubisoft - San Francisco
2014-05-20,2.99,Ubisoft - San Francisco
2014-05-20,2.99,Ubisoft - San Francisco
2014-05-20,0.99,Opus
2014-05-20,9.99,The Game Kitchen
2008-02-01,Free To Play,Onson Soft
May 2014,6.99,Angry Mob Games
2014-05-21,9.99,Toxic Games
2014-09-19,19.99,Team17 Digital Ltd
2002-10-15,9.99,Chris Sawyer Productions
1999-03-31,5.99,Chris Sawyer Productions
2014-05-21,Free To Play,Noble Empire Corp.
2014-05-21,9.99,Secret Exit Ltd.
2014-06-25,Free To Play,candyrocketstudio
2014-05-21,19.99,VIS - Visual Imagination Software
2014-05-21,3.99,Smolders
2014-05-21,14.99,Press Play
2014-05-21,9.99,Vagabond Dog
2014-05-16,4.99,"Holy Warp,Black Wing Foundation"
2014-05-16,6.99,Utopian World of Sandwiches
2014-05-16,9.99,"Holy Warp,Black Wing Foundation"
2014-05-16,6.99,DL Softworks
2013-09-10,6.99,Orange_Juice
2014-05-16,9.99,"Northway Games,Sarah Northway"
2014-05-16,4.99,"SmiteWorks USA, LLC"
2014-05-16,3.99,"SmiteWorks USA, LLC"
2014-05-16,7.99,"SmiteWorks USA, LLC"
2007-04-20,9.99,Zootfly
2014-05-16,7.99,"SmiteWorks USA, LLC"
2014-05-16,5.99,"SmiteWorks USA, LLC"
2014-05-16,4.99,"SmiteWorks USA, LLC"
2014-05-16,19.99,"SmiteWorks USA, LLC"
2014-05-12,7.99,"SmiteWorks USA, LLC"
2014-05-12,5.99,"SmiteWorks USA, LLC"
2014-05-12,7.99,"SmiteWorks USA, LLC"
2014-05-12,9.99,Meteoric Games
2014-05-13,49.99,"KOEI TECMO GAMES CO., LTD."
2014-05-13,9.99,Hapa Games
2012-12-10,4.99,Gogii Games
2010-02-21,4.99,Gogii Games
2014-05-13,24.99,Centauri Production
2002-10-25,2.99,Microids
2007-06-11,4.99,Gogii Games
2015-04-02,14.99,Osumia Games
2014-05-08,12.99,Over the Top Games
2014-05-08,14.99,SomaSim
1991-10-23,4.99,3D Realms (Apogee Software)
2014-05-05,0.99,Winter Wolves
2011-03-27,18.99,Winter Wolves
1994-10-17,4.99,Beavis Soft
1997-05-13,9.99,3D Realms (Apogee Software)
1995-05-01,6.99,Terminal Reality
1992-05-01,4.99,Redwood Games
1996-11-19,Free,3D Realms
1992-02-01,4.99,3D Realms (Apogee Software)
1995-11-11,4.99,3D Realms (Apogee Software)
1994-04-01,4.99,Cygnus Studios
1994-12-21,6.99,3D Realms (Apogee Software)
1991-10-01,4.99,3D Realms (Apogee Software)
2014-05-08,14.99,Infinity Ward
2014-05-08,49.99,Mirillis
2014-05-08,19.99,Big Finish Games
2014-05-08,4.99,Grip Games
2014-05-09,12.99,BattleGoat Studios
2014-05-08,4.99,Pointscape
2014-05-09,19.99,Visual Outbreak
2014-05-09,24.99,"SmiteWorks USA, LLC"
2006-09-05,9.99,Himalaya Studios
2014-05-09,9.99,"SmiteWorks USA, LLC"
2014-05-09,4.99,"SmiteWorks USA, LLC"
2014-05-09,14.99,"SmiteWorks USA, LLC"
2014-05-09,14.99,"SmiteWorks USA, LLC"
2014-05-09,17.99,"SmiteWorks USA, LLC"
2014-05-09,14.99,"SmiteWorks USA, LLC"
1993-04-09,4.99,3D Realms (Apogee Software)
2014-05-09,9.99,"SmiteWorks USA, LLC"
1993-01-23,2.99,3D Realms (Apogee Software)
2014-05-09,9.99,"SmiteWorks USA, LLC"
1992-10-01,4.99,Redwood Games
2014-05-05,Free To Play,Oryx Design Lab
2014-05-05,4.99,WaveDNA
1994-07-15,4.99,Animation F/X
1993-10-01,6.99,Humongous Entertainment
2014-05-06,3.99,AwesomeBlade
2014-05-01,Free To Play,"Masangsoft, Inc."
2012-06-20,19.99,MoaCube
2002-05-01,4.99,Digital Reality
2014-05-01,14.99,"Dracue, Co. ltd"
2014-05-01,4.99,Idea Factory
2014-05-01,4.99,Unknown Worlds Entertainment
2014-05-01,4.99,Digital Reality
2014-04-22,3.99,"tinyBuild,MrFuby"
1996-10-31,4.99,Humongous Entertainment
1999-10-01,6.99,Humongous Entertainment
1996-12-19,4.99,Humongous Entertainment
1998-10-02,6.99,Humongous Entertainment
2013-11-26,2.99,TawStudio Entertainment
1996-03-29,6.99,Humongous Entertainment
2014-05-01,14.99,Iron Bit
2014-05-01,9.99,"Holy Warp,Black Wing Foundation"
2014-05-01,9.99,OPQAM
2013-08-19,19.99,Big Robot Ltd
2014-05-02,4.99,Excalibur
2014-04-24,6.99,Nick Donnelly
2001-07-30,9.99,Rage Software
2014-05-02,2.99,Haruneko Entertainment
2008-08-21,3.99,"Scott Thunelius,Chronic Logic,Tony Porter"
2014-05-02,3.99,Mighty Rabbit Studios
2014-05-02,14.99,Axis Game Factory
1992-03-01,4.99,3D Realms (Apogee Software)
1996-09-06,4.99,Remedy
1994-06-01,4.99,Moonlite Software
2014-04-25,39.99,"FromSoftware, Inc"
2010-06-01,6.99,Cateia Games
2014-04-25,Free To Play,CodeBrush Games
2014-04-25,6.99,Crazy Moo Games
2014-04-25,7.99,PlayWay S.A.
2014-04-25,6.99,Coatsink
2014-04-25,1.99,Nomad Games
2014-04-25,14.99,Murray Atkinson
2014-04-25,4.99,Elijah Mills
2014-04-25,29.99,PVGames
2014-04-25,19.99,Frontier Works
2014-04-25,7.99,stage-nana
2012-07-11,6.99,"Boolat Games,Alawar Entertainment"
2014-04-25,5.99,Aldorlea Games
2014-04-28,4.99,Hitcents
2014-04-28,0.99,Image&amp;Form
2014-04-28,3.99,Handsome Games
2014-04-29,2.99,Ubisoft - San Francisco
2014-04-29,2.99,Ubisoft - San Francisco
2014-04-29,2.99,Ubisoft - San Francisco
2014-04-29,2.99,Ubisoft - San Francisco
2013-08-01,6.99,Alawar Entertainment
2008-03-19,4.99,Gogii Games
2014-04-29,9.99,Ubisoft - San Francisco
