title,tags,id
Offworld Trading Company - The Patron And The Patriot Dlc,"['Strategy', 'Indie', 'Simulation']",538090
Alien Invasion Tower Defense,"['Strategy', 'Action', 'Indie', 'Tower Defense']",547880
Fourchords Guitar Karaoke - Halloween Song Pack,"['Indie', 'Casual', 'Simulation', 'Education', 'Music']",547420
Lucius Demake - Soundtrack,"['Action', 'Adventure', 'Indie', 'Casual']",538460
Charm Tale Quest,"['Casual', 'Indie', 'Puzzle', 'Match 3']",550220
Rabi-Ribi - Cicini'S Halloween!,"['Action', 'Adventure', 'Indie', 'Casual', 'Anime', 'Cute', 'Great Soundtrack', 'Female Protagonist', 'Side Scroller', 'Platformer', 'Metroidvania', 'Pixel Graphics']",547660
Carmageddon: Max Damage,"['Action', 'Racing', 'Gore', 'Funny', 'Multiplayer']",505170
Starship Titanic,"['Adventure', 'Casual', 'Point & Click', 'Puzzle']",467290
Trump Simulator Vr,"['Simulation', 'Casual', 'Memes', 'VR', 'Psychological Horror']",547850
Kalen Chock Presents: Kitbashing With Lines,"['Design & Illustration', 'Tutorial']",519400
Nanomedix Inc,"['Strategy', 'Indie', 'Casual', 'Tower Defense']",539690
Kalen Chock Presents: Tips For Composition,"['Design & Illustration', 'Tutorial']",519300
Killing Zombies,"['FPS', 'Action', 'Zombies', 'VR', 'Indie', 'Horror', 'Online Co-Op', 'Survival Horror', 'Co-op']",534440
That'S Mahjong!,"['Indie', 'Casual', 'Touch-Friendly']",547310
Equin: The Lantern,"['Strategy', 'RPG', 'Indie', 'Pixel Graphics', 'Rogue-like', 'Retro', 'Difficult']",547980
Army Of Tentacles: Halloween,"['Adventure', 'RPG', 'Indie', 'Casual']",459590
Phat Phrog Uncaged,"['Action', 'Free to Play', 'Indie', 'Casual']",546140
Nekuia,"['Action', 'Indie', 'Adventure', 'Platformer']",528950
Phat Phrog,"['Free to Play', 'Indie', 'Casual', 'Action']",545570
Dragon Ball Xenoverse 2 - Steve Aoki Pack,"['Action', 'Adventure', 'Massively Multiplayer', 'Casual']",540070
Dragon Ball Xenoverse 2,"['Anime', 'Fighting', 'Action', 'Character Customization', 'Multiplayer', 'Adventure', 'Massively Multiplayer', 'Co-op', 'RPG', 'Online Co-Op', 'Singleplayer', 'Third Person', 'Story Rich', 'Great Soundtrack', ""Beat 'em up"", 'Open World', 'MMORPG', 'Dragons', 'Casual', 'Moddable']",454650
Dragon Ball Xenoverse 2 Season Pass,"['Action', 'Adventure', 'Massively Multiplayer', 'Casual', 'Anime']",507510
The Elder Scrolls V: Skyrim Special Edition,"['Open World', 'RPG', 'Adventure', 'Fantasy', 'Singleplayer', 'Dragons', 'Moddable', 'Character Customization', 'Story Rich', 'First-Person', 'Magic', 'Atmospheric', 'Action', 'Great Soundtrack', 'Third Person', 'Stealth', 'Remake', 'Classic', 'Walking Simulator', 'Female Protagonist']",489830
Evil Orbs,"['Action', 'Casual', 'Indie']",528420
Alteil: Horizons,"['Free to Play', 'Indie', 'Strategy', 'Card Game']",379870
Nsfw ~ Not A Simulator For Working,"['Nudity', 'Sexual Content', 'Indie', 'Casual', 'Simulation', 'NSFW']",545030
Infinity Wars - Toil And Trouble,"['Massively Multiplayer', 'Strategy', 'Indie', 'Free to Play']",544560
Infinity Wars - Monster Mash,"['Strategy', 'Massively Multiplayer', 'Indie', 'Free to Play']",544561
Plankton,"['Casual', 'Simulation', 'Indie', 'Clicker', 'Surreal', 'Hand-drawn', 'Minimalist', 'Atmospheric']",542550
Imprisoned Light,"['RPG', 'Indie', 'Action', 'Adventure', 'Pixel Graphics', '4 Player Local', 'Local Co-Op', '2D', 'Multiplayer', 'Co-op', 'Platformer', 'Online Co-Op', 'Zombies', 'Difficult', 'Action RPG', 'Rogue-like', 'War', 'Shooter', 'Loot', 'Character Action Game']",540100
尘沙惑（Lost In Secular Love）,"['Indie', 'Adventure', 'Casual', 'Simulation', 'Visual Novel', 'Otome', 'Anime', 'Alternate History']",520850
S.K.I.L.L. - Special Force 2 - Halloween Pack,"['Action', 'Free to Play', 'Sports', 'Adventure', 'Strategy']",542830
（尘沙惑设定集）Lost In Secular Love - Concept Design Works,"['Adventure', 'Indie', 'Casual', 'Simulation']",541220
True Love ~Confide To The Maple~ Original Soundtrack,"['Adventure', 'Indie', 'Casual']",501750
Take Command - 2Nd Manassas,"['Strategy', 'Simulation', 'Indie']",392330
Winkings,"['Action', 'Platformer', 'Local Multiplayer', 'Co-op', 'Indie', 'Singleplayer', 'Arena Shooter', 'Local Co-Op']",428920
Project Cars - Pagani Edition,"['Racing', 'Simulation', 'Sports', 'Free to Play', 'Multiplayer', 'Singleplayer', 'Open World', 'Online Co-Op']",429180
Realm Of The Mad God: Super Adventurer Pack,"['Massively Multiplayer', 'RPG', 'Indie', 'Action', 'Free to Play']",547760
Miniature - The Story Puzzle,"['Indie', 'Casual', 'Strategy', 'Puzzle']",536680
American Truck Simulator - Halloween Paint Jobs Pack,"['Simulation', 'Indie']",546260
Spellweaver - Duke'S Zombies Deck,"['Strategy', 'Free to Play', 'Massively Multiplayer', 'Indie']",545140
Balloon Blowout,"['Action', 'Casual']",542740
Shiver: Poltergeist Collector'S Edition,"['Adventure', 'Casual', 'Hidden Object']",545640
Realm Of The Madgod: Halloween Pack,"['Massively Multiplayer', 'Indie', 'Action', 'RPG', 'Free to Play']",548380
Anomalies,"['Casual', 'Simulation', 'Indie']",546780
"Go Away, There'S Kumis Over There!","['Casual', 'Indie', 'Action', 'Arcade', 'Trading Card Game']",545580
The Hateful Dead,"['Action', 'Indie', 'Horror']",526510
Zombiezoid Zenith - Baseball Helmet,"['Action', 'Adventure', 'Indie']",551030
Zombie Exodus: Safe Haven,"['RPG', 'Indie', 'Adventure', 'Text-Based', 'Choose Your Own Adventure', 'Zombies']",543980
Congresswolf,"['Indie', 'Adventure', 'RPG', 'Choose Your Own Adventure', 'Text-Based']",547990
Zombie Exodus: Safe Haven - Skill Point Bonus,"['Adventure', 'RPG', 'Indie']",548920
Gems Of War - Demon Hunter Bundle,"['Strategy', 'Action', 'Adventure', 'RPG', 'Casual', 'Free to Play']",526300
Gems Of War - Starter Bundle,"['Strategy', 'Action', 'Adventure', 'RPG', 'Casual', 'Free to Play']",526301
Memory'S Dogma Code:01,"['Visual Novel', 'Anime', 'Adventure', 'Indie', 'Casual', 'Sci-fi']",386970
Dungeon Of Doom Puzzle,"['Adventure', 'Indie', 'Puzzle', 'Difficult', 'Atmospheric', 'Singleplayer', 'Mystery Dungeon']",537750
Vanguards,"['Free to Play', 'Strategy', 'Action', 'MOBA', 'Multiplayer']",546600
Kaiju-A-Gogo: Grey Goop,"['Strategy', 'Action', 'Indie', 'Casual']",544240
Shift Orb: The Soundtrack,"['Indie', 'Casual']",541900
Virtual Escape: The Play Room,"['Adventure', 'Indie', 'Puzzle', 'VR']",522710
Space Ribbon Panther Jet Car - Early Access Pack,"['Racing', 'Casual', 'Sports', 'Indie', 'Simulation', 'Action']",543660
End Of The Mine,"['Indie', 'Action', 'Adventure']",451800
Vr Runningjoe,"['Casual', 'Racing', 'VR']",548360
Hide & Spook: The Haunted Alchemist,"['Action', 'VR']",466900
Haunted: Halloween '85 (Original Nes Game),"['Action', 'Indie', 'Platformer', 'Retro']",538220
Szone - Hockey Mask,"['Action', 'RPG', 'Massively Multiplayer', 'Free to Play']",547530
Izanami'S Dream Battle,"['Action', 'Bullet Hell', 'Anime', 'Family Friendly', 'Female Protagonist', 'Indie', 'Casual', 'Fast-Paced', 'Controller', 'Cute']",547730
Szone - Pumpkin Helmet,"['Action', 'RPG', 'Massively Multiplayer', 'Free to Play']",547400
Nightfall: Eclipse Vr,"['Adventure', 'Indie', 'Simulation']",514630
Hitman™: Episode 6 - Hokkaido,"['Action', 'Violent', 'Stealth']",440962
Rocksmith® 2014 Edition - Remastered – Panic! At The Disco - “Ballad Of Mona Lisa”,"['Casual', 'Simulation']",509648
Rocksmith® 2014 Edition - Remastered – Steel Panther - “Eyes Of A Panther”,"['Casual', 'Simulation']",509649
Rocksmith® 2014 Edition – Remastered – Variety Song Pack V,"['Casual', 'Simulation']",509652
The Last Error,"['Action', 'Adventure', 'Indie', '2D', 'Puzzle', 'Shooter']",491030
Fantasy Grounds - Super Powers Companion: 2Nd Edition (Savage Worlds),"['Strategy', 'RPG', 'Indie']",536910
3Dsunshine,"['Early Access', 'Animation & Modeling', 'Design & Illustration', 'Utilities', 'VR']",513760
The Journey,"['Simulation', 'Adventure', 'Indie', 'Casual', 'VR']",546240
Defiance - Gold Edition,"['RPG', 'Massively Multiplayer', 'Action', 'Violent', 'Free to Play']",542450
Heart And Seoul,"['Simulation', 'Visual Novel', 'Casual', 'Anime', 'Otome', 'Female Protagonist', 'Funny', 'Indie', 'Puzzle', 'Dating Sim', 'Great Soundtrack', 'Story Rich']",546490
Owlboy - Soundtrack,"['Action', 'Adventure', 'Indie']",536520
Hacked,"['Indie', 'Casual', 'Strategy']",453470
The Spookening,"['Free to Play', 'Indie', 'Casual', 'Action']",396420
Inevitable Path,"['Adventure', 'Indie']",526390
Political Animals,"['Simulation', 'Strategy', 'Indie', 'Political', 'Politics', 'Board Game', 'Satire', 'Management', 'Singleplayer', 'Education', '2D', 'Turn-Based Strategy', 'Turn-Based', 'Casual', 'Local Multiplayer', 'Turn-Based Tactics', 'Family Friendly', 'Funny', 'Resource Management', 'Character Customization']",458630
The Elder Scrolls Online: Plus Membership,"['RPG', 'Massively Multiplayer']",535880
Spirit Of Revenge: Cursed Castle Collector'S Edition,"['Adventure', 'Casual', 'Hidden Object']",551160
The Elder Scrolls Online - Crown Packs,"['Massively Multiplayer', 'RPG']",539001
Void Vikings,"['Early Access', 'Action', 'Indie', 'Space']",440660
Citalis,"['Casual', 'Indie', 'Simulation']",539440
God Of Arrows Vr,"['Early Access', 'Action', 'Indie', 'Casual', 'Simulation', 'VR']",522730
Soundtrack And Director'S Commentary,"['Casual', 'Simulation']",552820
Anime Studio Simulator,"['Anime', 'Simulation', 'Indie', 'Visual Novel']",508230
Anime Studio Simulator - Soundtrack,"['Indie', 'Simulation']",548440
Football Manager Touch 2017 - No Transfer Windows,"['Simulation', 'Sports']",489849
Vrcapture,"['Video Production', 'Utilities', 'VR']",544420
Masquerada: Songs And Shadows - Original Soundtrack,"['RPG', 'Indie']",552360
City Car Driving,"['Simulation', 'Driving', 'Open World', 'Realistic', 'Singleplayer', 'Racing', 'Indie', 'Multiplayer', 'Physics', 'First-Person', 'Moddable', 'Family Friendly', 'Adventure', 'VR']",493490
Cosmic Trip,"['Adventure', 'Strategy', 'Action', 'VR']",427240
Mallow Drops,"['Indie', 'Casual', 'Puzzle', 'Cute', 'Puzzle-Platformer']",381340
Mallow Drops Original Soundtrack,"['Indie', 'Casual']",516380
Delicious - Emily'S Christmas Carol,"['Casual', 'Adventure', 'Indie', 'Family Friendly']",544600
Football Manager Touch 2017 - Son Generated,"['Simulation', 'Sports']",489851
Football Manager 2017,"['Sports', 'Soccer', 'Simulation', 'Management', 'Football', 'Strategy', 'Tactical', 'Multiplayer', 'Singleplayer', 'Casual', 'Action', 'Free to Play']",482730
Football Manager Touch 2017 - Unlimited Scouting,"['Simulation', 'Sports']",489852
Football Manager Touch 2017,"['Sports', 'Simulation', 'Football']",482750
Doritos Vr Battle,"['Action', 'Indie', 'Casual', 'VR']",523180
Sector 724,"['Strategy', 'Indie']",459410
Iron Sky Invasion: Deluxe Content,"['Strategy', 'Action', 'Simulation']",547430
Dungeon Rats,"['RPG', 'Indie', 'Turn-Based Combat', 'Turn-Based', 'Tactical', 'Dungeon Crawler']",531930
Space Merchants: Arena,"['Action', 'RPG', 'Massively Multiplayer', 'Casual', 'Indie', 'Simulation', 'Space', 'VR']",548080
Intralism,"['Indie', 'Fast-Paced', 'Music', 'Rhythm', 'Casual', 'Action', 'Level Editor', 'Minimalist', 'Difficult', 'Multiplayer', 'Arcade', 'Music-Based Procedural Generation']",513510
Trimmer Tycoon,"['Free to Play', 'Simulation', 'Strategy', 'Indie', 'Casual', 'Management', 'Pixel Graphics', 'Singleplayer']",505750
"Fantasy Skin Bundle (Or ""Buy Us An Energy Drink"") - Trimmer Tycoon","['Strategy', 'Indie', 'Casual', 'Simulation', 'Free to Play']",523460
"Improx Skin Bundle (Or ""Buy Us A Beer"") - Trimmer Tycoon","['Strategy', 'Indie', 'Casual', 'Simulation', 'Free to Play']",523470
"Holiday Skin Bundle (Or ""Buy Us A Coke"") - Trimmer Tycoon","['Strategy', 'Indie', 'Casual', 'Simulation', 'Free to Play']",521170
Rencounter,"['Indie', 'Strategy', 'RPG', 'Replay Value', 'Difficult', 'Turn-Based Strategy', 'Turn-Based', 'Atmospheric', 'Sci-fi', 'Rogue-like', 'Sandbox', 'Surreal', 'Casual', 'Fantasy', 'Puzzle', 'Story Rich', 'Great Soundtrack', 'Horror', 'Simulation']",431810
"Bye-Bye, Wacky Planet","['Casual', 'Indie', 'Adventure', 'Action', 'Platformer', 'Aliens', '2D', 'Colorful', 'Sci-fi', 'Side Scroller', 'Singleplayer', 'Cute', 'Robots', 'Shooter', 'Comedy', 'Retro', 'Great Soundtrack', 'Fast-Paced']",492130
Drod: Journey To Rooted Hold,"['Strategy', 'Adventure', 'Indie']",422181
Soda Girls,"['Early Access', 'Action', 'Indie', 'RPG', 'Adventure', 'Comic Book', ""Beat 'em up""]",519080
Across,"['Action', 'Indie', 'VR']",547740
Fiery Disaster,"['Casual', 'Strategy', 'Action', 'Indie', 'Tower Defense', 'Tactical', 'Local Co-Op', '2D', 'Great Soundtrack', 'Survival', 'Puzzle', 'Atmospheric', 'Singleplayer', 'Dark', 'Replay Value', 'Difficult']",538920
Please State Your Name : A Vr Animated Film,"['Adventure', 'Free to Play', 'Casual', 'VR', 'Story Rich', 'Sci-fi']",536210
Dark Quest 2,"['Early Access', 'RPG', 'Indie', 'Strategy', 'Turn-Based', 'Dungeon Crawler', 'Adventure']",453690
Cyberlink Photodirector 8 Ultra,"['Photo Editing', 'Utilities', 'Software', 'Stylized', 'Education', 'Movie', 'Relaxing']",501640
Myths Of The World: Chinese Healer Collector'S Edition,"['Adventure', 'Casual', 'Hidden Object']",551360
Planet Explorers,"['Sandbox', 'Open World', 'Survival', 'Adventure', 'Multiplayer', 'RPG', 'Crafting', 'Exploration', 'Building', 'Sci-fi', 'Indie', 'Action', 'Co-op', 'Simulation', 'Voxel', 'Singleplayer', 'Third Person', 'Action RPG', 'Massively Multiplayer', 'Walking Simulator']",237870
Si Kancil : The Adventurous Mouse Deer,"['Adventure', 'Indie', 'Casual']",530530
Escape From Nazi Labs,"['Action', 'RPG', 'Indie', 'Perma Death', 'Retro', 'Procedural Generation', 'Difficult', 'Rogue-like']",524680
Fantasy Grounds - Ultimate Npcs: Skullduggery (Pfrpg),"['Strategy', 'RPG', 'Indie']",551310
Night Forest,"['Casual', 'Action', 'Adventure', 'Indie', 'Platformer']",528080
Fantasy Grounds - Beasts & Barbarians Golden Edition (Savage Worlds),"['Strategy', 'RPG', 'Indie']",554540
Fantasy Grounds - Mini-Dungeon #009: Tiikeri'S Revenge (5E),"['Strategy', 'RPG', 'Indie']",550300
Goblin And Coins,"['Indie', 'Casual', 'Action', 'Platformer', 'Pixel Graphics', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Cute', 'Linear', '1980s', 'Side Scroller', 'Fantasy']",551580
Invaders!,"['Strategy', 'Action', 'Adventure', 'VR']",552220
Dawn'S Light 2,"['Indie', 'RPG', 'Adventure', 'Strategy', 'RPGMaker']",532090
Dawn'S Light 2 - Strategy Guide,"['Strategy', 'Adventure', 'RPG', 'Indie']",532100
Vr Battle Grid,"['Free to Play', 'Indie', 'Casual', 'Action', 'Strategy', 'Simulation', 'VR']",495030
Beholder,"['Indie', 'Strategy', 'Dystopian', 'Choices Matter', 'Adventure', 'Simulation', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Multiple Endings', 'RPG', 'Dark', '2D', 'Violent', 'Great Soundtrack', 'Stealth', 'Point & Click', 'Horror', 'Political', 'Difficult']",475550
World Of Tanks Blitz,"['Tanks', 'Free to Play', 'Action', 'Multiplayer', 'World War II', 'Massively Multiplayer', 'War', 'Strategy', 'PvP', 'Shooter', 'Simulation', 'Competitive', 'Military', 'Online Co-Op', 'Arcade', 'Open World', 'FPS', 'First-Person', 'Singleplayer', 'Psychological Horror']",444200
Fan Fun,"['Indie', 'Casual', 'Puzzle']",555040
Homefront®: The Revolution - Aftermath,"['Action', 'Adventure', 'Violent']",500271
Sethian,"['Indie', 'Puzzle']",432370
Ninja Stealth - Supporter Edition,"['Casual', 'Indie', 'Strategy', 'Stealth', 'Ninja', 'Top-Down']",552950
Groggers!,"['Indie', 'Casual', 'Action', 'Adventure']",536920
Party Hard: High Crimes Dlc,"['Strategy', 'Action', 'Indie', 'Violent']",554791
Party Hard Remastered Ost,"['Strategy', 'Action', 'Indie']",554790
Yesterday Origins,"['Adventure', 'Point & Click', 'Violent', 'Singleplayer', 'Mystery', 'Dark', 'Fantasy', 'Puzzle', 'Medieval']",465280
Order Of Battle: Blitzkrieg,"['Strategy', 'Simulation', 'World War II']",528620
Stellar Stars - Soundtrack,"['Strategy', 'Action', 'RPG']",549800
Stellar Stars,"['Action', 'Strategy', 'RPG', 'MOBA', 'Rogue-lite', 'Multiplayer', 'Indie']",436850
Void & Meddler - Soundtrack Ep. 2,"['Adventure', 'Indie']",556420
Silence,"['Adventure', 'Indie', 'Point & Click', 'Fantasy', 'Story Rich', 'Female Protagonist', 'Dark', 'Atmospheric', 'Puzzle', 'Great Soundtrack']",314790
Fantasy Grounds - Far East Campaign Compendium (Pfrpg),"['Strategy', 'RPG', 'Indie']",556690
Fantasy Grounds - Lankhmar: City Of Thieves (Savage Worlds),"['Strategy', 'RPG', 'Indie']",555790
Viking Escape,"['Adventure', 'Indie', 'VR']",554700
Oblivion'S Edge,"['Indie', 'Action']",551100
Candle,"['Indie', 'Adventure', 'Hand-drawn', 'Puzzle', 'Puzzle-Platformer', 'Great Soundtrack', 'Fantasy', 'Platformer', '2D', 'Point & Click']",420060
Spingun,"['Action', 'Casual', 'Indie', ""Shoot 'Em Up"", '2D', 'Space', 'Arcade', 'Bullet Hell', 'Flight', 'Shooter', 'Singleplayer', 'Fast-Paced', 'Great Soundtrack', 'Difficult', 'Family Friendly', 'Character Customization', 'Retro', 'Stylized', 'Replay Value', 'Controller']",548230
Candle Soundtrack + Artbook,"['Adventure', 'Indie']",537210
Pirate Defense,"['Strategy', 'Tower Defense', 'VR']",553410
Pixel Puzzles Ultimate - Puzzle Pack: England,"['Indie', 'Casual', 'Simulation', 'Sports', 'Strategy', 'Free to Play']",553070
Pixel Puzzles Ultimate - Puzzle Pack: Wales,"['Indie', 'Casual', 'Simulation', 'Sports', 'Strategy', 'Free to Play']",553071
Chimpact 1 - Chuck'S Adventure,"['Casual', 'Adventure', 'Action', 'Platformer']",518120
Percussive Vr,"['Early Access', 'Casual', 'Simulation', 'Music', 'VR']",536370
Super Rad Raygun - Soundtrack,"['Action', 'Adventure', 'Indie']",533880
Don'T Open The Doors!,"['Indie', 'Action', 'Adventure', 'RPG', 'Isometric', 'Great Soundtrack', 'Colorful', 'Exploration', 'Singleplayer', 'Funny', 'Narration', 'Atmospheric', '2D', 'Action RPG', 'Hand-drawn', 'Action-Adventure', 'Story Rich', 'Controller', 'Hack and Slash', 'Choices Matter']",533950
Al･Fine,"['Simulation', 'RPG', 'Indie', 'Casual', 'Anime', 'Capitalism', 'JRPG']",545330
Merchants & Mercenaries,"['Early Access', 'Strategy']",546870
Finque,"['Indie', 'Adventure', 'Puzzle-Platformer', 'Minimalist', 'Female Protagonist', 'Surreal', 'Third Person']",532700
Countdown,"['Indie', 'Casual', 'Action', 'Space', 'Arcade', 'Co-op', 'Twin Stick Shooter', ""Shoot 'Em Up""]",545320
Bad Birthday,"['Adventure', 'Indie', 'Horror', 'Psychological Horror', 'Zombies', 'Action', 'Stealth']",551680
Robotpencil Presents: Speed Designing,"['Design & Illustration', 'Tutorial']",549530
Sailor Moon Season 1,"['Anime', 'Episodic']",550270
Super Island God Vr,"['Early Access', 'Simulation', 'Indie', 'Strategy', 'VR', 'God Game']",539050
Sailor Moon R Season 2,"['Anime', 'Episodic']",550280
Counter Fight,"['Simulation', 'Action', 'Indie', 'Casual', 'VR']",551690
Qantas Vr,"['Education', 'Free to Play', 'Family Friendly', 'Video Production', 'VR', 'Casual', 'Atmospheric', 'Singleplayer']",478000
Frightshow Fighter - Soundtrack,"['Action', 'Indie']",549650
Tales [Pc],"['Adventure', 'Indie', 'Point & Click']",416250
Abduction Bit,"['Action', 'Indie', 'Pixel Graphics', 'Aliens', 'Arcade', '2D', 'Retro', 'Platformer', '1980s', 'Funny', 'Sci-fi']",550810
Chaos On Deponia Soundtrack,"['Adventure', 'Indie']",558140
Deponia Doomsday Soundtrack,"['Adventure', 'Indie']",558150
Edna & Harvey: Harvey'S New Eyes Soundtrack,"['Adventure', 'Indie']",558160
Edna & Harvey: The Breakout Soundtrack,"['Adventure', 'Indie']",558190
Dofus - Atcham Pack,"['Strategy', 'Adventure', 'Free to Play', 'RPG', 'Massively Multiplayer']",552011
The Sandbox Evolution - Craft A 2D Pixel Universe!,"['Simulation', 'Action', 'Indie', 'Free to Play', 'Pixel Graphics', 'Sandbox', '2D', 'God Game', 'Crafting', 'Platformer', 'Physics', 'Destruction', 'Ninja', 'Puzzle-Platformer', 'Space Sim']",466940
Suits: A Business Soundtrack,"['Action', 'Adventure', 'RPG', 'Indie']",435340
Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan & Double Trouble - “Pride And Joy”,"['Casual', 'Simulation']",509659
